transcript_id	GO	description	pvalue	qvalue
ENSG00000226516_ENST00000446648_trans2	GO:0043169	cation binding	2.79e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:0043565	sequence-specific DNA binding	8.58e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:0046872	metal ion binding	2.48e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:0051119	sugar transmembrane transporter activity	3.71e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:0090482	vitamin transmembrane transporter activity	4.29e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:0097159	organic cyclic compound binding	1.78e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:1901363	heterocyclic compound binding	1.68e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans2	GO:1990837	sequence-specific double-stranded DNA binding	1.10e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0032399	HECT domain binding	3.55e-07	1.65e-03
ENSG00000226516_ENST00000446648_trans1	GO:0003674	molecular_function	4.59e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0003727	single-stranded RNA binding	2.35e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0003824	catalytic activity	6.60e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0004402	histone acetyltransferase activity	1.30e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0005200	structural constituent of cytoskeleton	3.30e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0005488	binding	1.44e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0008080	N-acetyltransferase activity	2.55e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0008260	3-oxoacid CoA-transferase activity	7.97e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0008410	CoA-transferase activity	1.85e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0016407	acetyltransferase activity	3.65e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0016410	N-acyltransferase activity	3.77e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	3.67e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0017151	DEAD/H-box RNA helicase binding	2.37e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0033549	MAP kinase phosphatase activity	4.18e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0034212	peptide N-acetyltransferase activity	1.71e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0035064	methylated histone binding	1.50e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0036094	small molecule binding	4.09e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0042802	identical protein binding	1.32e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0043167	ion binding	7.58e-03	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0043168	anion binding	2.81e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0061733	peptide-lysine-N-acetyltransferase activity	1.38e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0061891	calcium ion sensor activity	1.32e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0097159	organic cyclic compound binding	1.79e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:0140034	methylation-dependent protein binding	1.50e-02	1.00e+00
ENSG00000226516_ENST00000446648_trans1	GO:1901363	heterocyclic compound binding	2.54e-02	1.00e+00
ENSG00000285567_ENST00000663131_trans1	GO:0000298	endopolyphosphatase activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0000810	diacylglycerol diphosphate phosphatase activity	1.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	3.98e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0001641	group II metabotropic glutamate receptor activity	1.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	4.95e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004415	hyalurononglucosaminidase activity	4.47e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004422	hypoxanthine phosphoribosyltransferase activity	1.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004468	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004706	JUN kinase kinase kinase activity	3.49e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004709	MAP kinase kinase kinase activity	8.80e-03	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0004985	opioid receptor activity	4.95e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0005042	netrin receptor activity	3.49e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0005314	high-affinity glutamate transmembrane transporter activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0008061	chitin binding	4.47e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0008066	glutamate receptor activity	9.43e-03	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0008486	diphosphoinositol-polyphosphate diphosphatase activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0015183	L-aspartate transmembrane transporter activity	3.49e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0015277	kainate selective glutamate receptor activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0015440	ATPase-coupled peptide transmembrane transporter activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0015501	glutamate:sodium symporter activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0015633	ATPase-coupled zinc transmembrane transporter activity	1.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0016427	tRNA (cytosine) methyltransferase activity	4.95e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0016491	oxidoreductase activity	3.46e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0017153	sodium:dicarboxylate symporter activity	4.95e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0019799	tubulin N-acetyltransferase activity	1.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0019899	enzyme binding	4.02e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0030550	acetylcholine receptor inhibitor activity	4.47e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0031862	prostanoid receptor binding	1.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0031870	thromboxane A2 receptor binding	1.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0033220	ATPase-coupled amide-transporter activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0033906	hyaluronoglucuronidase activity	1.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0034431	bis(5'-adenosyl)-hexaphosphatase activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0034432	bis(5'-adenosyl)-pentaphosphatase activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0038048	dynorphin receptor activity	1.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0044877	protein-containing complex binding	2.13e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0045322	unmethylated CpG binding	4.47e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0047391	alkylglycerophosphoethanolamine phosphodiesterase activity	2.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0047676	arachidonate-CoA ligase activity	3.98e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0050072	m7G(5')pppN diphosphatase activity	3.98e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0050291	sphingosine N-acyltransferase activity	3.98e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0050733	RS domain binding	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0052657	guanine phosphoribosyltransferase activity	1.01e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0052735	tRNA (cytosine-3-)-methyltransferase activity	2.51e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0052840	inositol diphosphate tetrakisphosphate diphosphatase activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0052842	inositol diphosphate pentakisphosphate diphosphatase activity	3.00e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0098988	G protein-coupled glutamate receptor activity	3.98e-02	1e+00
ENSG00000285567_ENST00000663131_trans1	GO:0106130	purine phosphoribosyltransferase activity	2.01e-02	1e+00
ENSG00000265055_ENST00000666251_trans1	GO:0003674	molecular_function	9.53e-38	4.43e-34
ENSG00000265055_ENST00000666251_trans1	GO:0005488	binding	4.53e-25	1.05e-21
ENSG00000265055_ENST00000666251_trans1	GO:0005515	protein binding	1.47e-22	2.28e-19
ENSG00000265055_ENST00000666251_trans1	GO:0005102	signaling receptor binding	4.18e-18	4.86e-15
ENSG00000265055_ENST00000666251_trans1	GO:0043167	ion binding	6.52e-18	6.07e-15
ENSG00000265055_ENST00000666251_trans1	GO:0019899	enzyme binding	3.01e-16	2.34e-13
ENSG00000265055_ENST00000666251_trans1	GO:0003824	catalytic activity	7.38e-15	4.91e-12
ENSG00000265055_ENST00000666251_trans1	GO:0097159	organic cyclic compound binding	6.36e-12	3.70e-09
ENSG00000265055_ENST00000666251_trans1	GO:0043168	anion binding	2.57e-11	1.20e-08
ENSG00000265055_ENST00000666251_trans1	GO:1901363	heterocyclic compound binding	2.53e-11	1.20e-08
ENSG00000265055_ENST00000666251_trans1	GO:0042802	identical protein binding	6.84e-11	2.89e-08
ENSG00000265055_ENST00000666251_trans1	GO:0043169	cation binding	1.21e-10	4.69e-08
ENSG00000265055_ENST00000666251_trans1	GO:0046872	metal ion binding	4.70e-10	1.68e-07
ENSG00000265055_ENST00000666251_trans1	GO:0038023	signaling receptor activity	7.88e-10	2.62e-07
ENSG00000265055_ENST00000666251_trans1	GO:0060089	molecular transducer activity	1.08e-09	3.34e-07
ENSG00000265055_ENST00000666251_trans1	GO:0003723	RNA binding	1.84e-09	5.36e-07
ENSG00000265055_ENST00000666251_trans1	GO:0098772	molecular function regulator	2.04e-09	5.58e-07
ENSG00000265055_ENST00000666251_trans1	GO:0016740	transferase activity	3.74e-09	9.67e-07
ENSG00000265055_ENST00000666251_trans1	GO:0050839	cell adhesion molecule binding	1.36e-08	3.34e-06
ENSG00000265055_ENST00000666251_trans1	GO:0019904	protein domain specific binding	1.91e-08	4.44e-06
ENSG00000265055_ENST00000666251_trans1	GO:0044877	protein-containing complex binding	1.00e-07	2.22e-05
ENSG00000265055_ENST00000666251_trans1	GO:0004888	transmembrane signaling receptor activity	4.29e-07	9.08e-05
ENSG00000265055_ENST00000666251_trans1	GO:0008289	lipid binding	8.71e-07	1.69e-04
ENSG00000265055_ENST00000666251_trans1	GO:0019900	kinase binding	8.71e-07	1.69e-04
ENSG00000265055_ENST00000666251_trans1	GO:0048037	cofactor binding	9.89e-07	1.84e-04
ENSG00000265055_ENST00000666251_trans1	GO:0045296	cadherin binding	1.14e-06	2.03e-04
ENSG00000265055_ENST00000666251_trans1	GO:0003676	nucleic acid binding	1.74e-06	2.99e-04
ENSG00000265055_ENST00000666251_trans1	GO:0036094	small molecule binding	2.47e-06	4.11e-04
ENSG00000265055_ENST00000666251_trans1	GO:0003796	lysozyme activity	2.85e-06	4.57e-04
ENSG00000265055_ENST00000666251_trans1	GO:0097367	carbohydrate derivative binding	3.42e-06	5.31e-04
ENSG00000265055_ENST00000666251_trans1	GO:0005543	phospholipid binding	3.97e-06	5.96e-04
ENSG00000265055_ENST00000666251_trans1	GO:0061783	peptidoglycan muralytic activity	1.47e-05	2.14e-03
ENSG00000265055_ENST00000666251_trans1	GO:0019901	protein kinase binding	1.64e-05	2.24e-03
ENSG00000265055_ENST00000666251_trans1	GO:0048018	receptor ligand activity	1.62e-05	2.24e-03
ENSG00000265055_ENST00000666251_trans1	GO:0046983	protein dimerization activity	2.68e-05	3.56e-03
ENSG00000265055_ENST00000666251_trans1	GO:1901681	sulfur compound binding	4.18e-05	5.40e-03
ENSG00000265055_ENST00000666251_trans1	GO:0030545	receptor regulator activity	4.51e-05	5.67e-03
ENSG00000265055_ENST00000666251_trans1	GO:0005198	structural molecule activity	8.55e-05	1.05e-02
ENSG00000265055_ENST00000666251_trans1	GO:1903231	mRNA binding involved in posttranscriptional gene silencing	9.01e-05	1.08e-02
ENSG00000265055_ENST00000666251_trans1	GO:0005539	glycosaminoglycan binding	9.62e-05	1.12e-02
ENSG00000265055_ENST00000666251_trans1	GO:0008134	transcription factor binding	1.53e-04	1.73e-02
ENSG00000265055_ENST00000666251_trans1	GO:0046914	transition metal ion binding	1.64e-04	1.81e-02
ENSG00000265055_ENST00000666251_trans1	GO:1901265	nucleoside phosphate binding	2.05e-04	2.22e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016817	hydrolase activity, acting on acid anhydrides	2.39e-04	2.47e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	2.39e-04	2.47e-02
ENSG00000265055_ENST00000666251_trans1	GO:0000166	nucleotide binding	2.50e-04	2.53e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016462	pyrophosphatase activity	3.11e-04	3.08e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016829	lyase activity	4.42e-04	4.29e-02
ENSG00000265055_ENST00000666251_trans1	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	4.65e-04	4.42e-02
ENSG00000265055_ENST00000666251_trans1	GO:0004930	G protein-coupled receptor activity	5.97e-04	5.47e-02
ENSG00000265055_ENST00000666251_trans1	GO:0050662	coenzyme binding	6.00e-04	5.47e-02
ENSG00000265055_ENST00000666251_trans1	GO:0003924	GTPase activity	7.60e-04	6.80e-02
ENSG00000265055_ENST00000666251_trans1	GO:0001067	regulatory region nucleic acid binding	8.18e-04	7.02e-02
ENSG00000265055_ENST00000666251_trans1	GO:0044212	transcription regulatory region DNA binding	8.18e-04	7.02e-02
ENSG00000265055_ENST00000666251_trans1	GO:0051020	GTPase binding	8.30e-04	7.02e-02
ENSG00000265055_ENST00000666251_trans1	GO:0001664	G protein-coupled receptor binding	8.64e-04	7.18e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016757	transferase activity, transferring glycosyl groups	8.83e-04	7.21e-02
ENSG00000265055_ENST00000666251_trans1	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	9.66e-04	7.44e-02
ENSG00000265055_ENST00000666251_trans1	GO:0001012	RNA polymerase II regulatory region DNA binding	9.80e-04	7.44e-02
ENSG00000265055_ENST00000666251_trans1	GO:0017048	Rho GTPase binding	9.54e-04	7.44e-02
ENSG00000265055_ENST00000666251_trans1	GO:0019001	guanyl nucleotide binding	9.92e-04	7.44e-02
ENSG00000265055_ENST00000666251_trans1	GO:0032561	guanyl ribonucleotide binding	9.92e-04	7.44e-02
ENSG00000265055_ENST00000666251_trans1	GO:0017111	nucleoside-triphosphatase activity	1.07e-03	7.79e-02
ENSG00000265055_ENST00000666251_trans1	GO:0140096	catalytic activity, acting on a protein	1.07e-03	7.79e-02
ENSG00000265055_ENST00000666251_trans1	GO:0032553	ribonucleotide binding	1.13e-03	8.11e-02
ENSG00000265055_ENST00000666251_trans1	GO:0005085	guanyl-nucleotide exchange factor activity	1.21e-03	8.55e-02
ENSG00000265055_ENST00000666251_trans1	GO:0030234	enzyme regulator activity	1.23e-03	8.55e-02
ENSG00000265055_ENST00000666251_trans1	GO:0042803	protein homodimerization activity	1.28e-03	8.64e-02
ENSG00000265055_ENST00000666251_trans1	GO:0043177	organic acid binding	1.28e-03	8.64e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016491	oxidoreductase activity	1.34e-03	8.82e-02
ENSG00000265055_ENST00000666251_trans1	GO:0017076	purine nucleotide binding	1.36e-03	8.82e-02
ENSG00000265055_ENST00000666251_trans1	GO:0140098	catalytic activity, acting on RNA	1.36e-03	8.82e-02
ENSG00000265055_ENST00000666251_trans1	GO:0005201	extracellular matrix structural constituent	1.41e-03	9.00e-02
ENSG00000265055_ENST00000666251_trans1	GO:0008201	heparin binding	1.48e-03	9.29e-02
ENSG00000265055_ENST00000666251_trans1	GO:0016772	transferase activity, transferring phosphorus-containing groups	1.50e-03	9.29e-02
ENSG00000265055_ENST00000666251_trans1	GO:0032555	purine ribonucleotide binding	1.62e-03	9.95e-02
ENSG00000265055_ENST00000666251_trans1	GO:0005126	cytokine receptor binding	1.71e-03	1.03e-01
ENSG00000265055_ENST00000666251_trans1	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.73e-03	1.03e-01
ENSG00000265055_ENST00000666251_trans1	GO:0031406	carboxylic acid binding	1.79e-03	1.05e-01
ENSG00000265055_ENST00000666251_trans1	GO:1990837	sequence-specific double-stranded DNA binding	1.80e-03	1.05e-01
ENSG00000265055_ENST00000666251_trans1	GO:0005525	GTP binding	1.85e-03	1.06e-01
ENSG00000265055_ENST00000666251_trans1	GO:0032550	purine ribonucleoside binding	1.87e-03	1.06e-01
ENSG00000265055_ENST00000666251_trans1	GO:0001883	purine nucleoside binding	1.90e-03	1.07e-01
ENSG00000265055_ENST00000666251_trans1	GO:0001085	RNA polymerase II transcription factor binding	2.10e-03	1.16e-01
ENSG00000265055_ENST00000666251_trans1	GO:0003690	double-stranded DNA binding	2.16e-03	1.18e-01
ENSG00000265055_ENST00000666251_trans1	GO:0003823	antigen binding	2.25e-03	1.22e-01
ENSG00000265055_ENST00000666251_trans1	GO:0003677	DNA binding	2.31e-03	1.22e-01
ENSG00000265055_ENST00000666251_trans1	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	2.30e-03	1.22e-01
ENSG00000265055_ENST00000666251_trans1	GO:0000976	transcription regulatory region sequence-specific DNA binding	2.49e-03	1.30e-01
ENSG00000265055_ENST00000666251_trans1	GO:0016787	hydrolase activity	2.61e-03	1.35e-01
ENSG00000265055_ENST00000666251_trans1	GO:0035639	purine ribonucleoside triphosphate binding	3.09e-03	1.58e-01
ENSG00000265055_ENST00000666251_trans1	GO:0001882	nucleoside binding	3.52e-03	1.74e-01
ENSG00000265055_ENST00000666251_trans1	GO:0033218	amide binding	3.49e-03	1.74e-01
ENSG00000265055_ENST00000666251_trans1	GO:0035091	phosphatidylinositol binding	3.50e-03	1.74e-01
ENSG00000265055_ENST00000666251_trans1	GO:0008092	cytoskeletal protein binding	3.67e-03	1.80e-01
ENSG00000265055_ENST00000666251_trans1	GO:0016773	phosphotransferase activity, alcohol group as acceptor	4.53e-03	2.20e-01
ENSG00000265055_ENST00000666251_trans1	GO:0005215	transporter activity	4.76e-03	2.25e-01
ENSG00000265055_ENST00000666251_trans1	GO:0019838	growth factor binding	4.78e-03	2.25e-01
ENSG00000265055_ENST00000666251_trans1	GO:0032549	ribonucleoside binding	4.74e-03	2.25e-01
ENSG00000265055_ENST00000666251_trans1	GO:0008270	zinc ion binding	4.91e-03	2.28e-01
ENSG00000265055_ENST00000666251_trans1	GO:0004713	protein tyrosine kinase activity	5.01e-03	2.31e-01
ENSG00000265055_ENST00000666251_trans1	GO:0008022	protein C-terminus binding	5.47e-03	2.50e-01
ENSG00000265055_ENST00000666251_trans1	GO:0008047	enzyme activator activity	5.53e-03	2.50e-01
ENSG00000265055_ENST00000666251_trans1	GO:0030246	carbohydrate binding	5.79e-03	2.59e-01
ENSG00000265055_ENST00000666251_trans1	GO:0016301	kinase activity	6.15e-03	2.72e-01
ENSG00000265055_ENST00000666251_trans1	GO:0003712	transcription coregulator activity	7.36e-03	3.23e-01
ENSG00000265055_ENST00000666251_trans1	GO:0005088	Ras guanyl-nucleotide exchange factor activity	7.49e-03	3.26e-01
ENSG00000265055_ENST00000666251_trans1	GO:0016746	transferase activity, transferring acyl groups	7.82e-03	3.37e-01
ENSG00000265055_ENST00000666251_trans1	GO:0031267	small GTPase binding	8.13e-03	3.46e-01
ENSG00000265055_ENST00000666251_trans1	GO:0043565	sequence-specific DNA binding	8.18e-03	3.46e-01
ENSG00000265055_ENST00000666251_trans1	GO:0140097	catalytic activity, acting on DNA	9.54e-03	4.00e-01
