transcript_id	GO	description	pvalue	qvalue
ENSG00000287033_ENST00000667187_trans1	GO:0000375	RNA splicing, via transesterification reactions	4.55e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0000726	non-recombinational repair	4.55e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0001523	retinoid metabolic process	4.55e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0002181	cytoplasmic translation	4.55e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0015837	amine transport	4.55e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0071824	protein-DNA complex subunit organization	4.56e-02	3.76e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009314	response to radiation	4.58e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0001823	mesonephros development	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0002286	T cell activation involved in immune response	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0006892	post-Golgi vesicle-mediated transport	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0031532	actin cytoskeleton reorganization	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0035249	synaptic transmission, glutamatergic	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0042472	inner ear morphogenesis	4.60e-02	3.78e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009124	nucleoside monophosphate biosynthetic process	4.64e-02	3.82e-01
ENSG00000287033_ENST00000667187_trans1	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	4.65e-02	3.82e-01
ENSG00000287033_ENST00000667187_trans1	GO:0032231	regulation of actin filament bundle assembly	4.65e-02	3.82e-01
ENSG00000287033_ENST00000667187_trans1	GO:0007623	circadian rhythm	4.72e-02	3.87e-01
ENSG00000287033_ENST00000667187_trans1	GO:0097006	regulation of plasma lipoprotein particle levels	4.72e-02	3.87e-01
ENSG00000287033_ENST00000667187_trans1	GO:1902106	negative regulation of leukocyte differentiation	4.72e-02	3.87e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009612	response to mechanical stimulus	4.75e-02	3.90e-01
ENSG00000287033_ENST00000667187_trans1	GO:0000730	DNA recombinase assembly	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0002695	negative regulation of leukocyte activation	4.97e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0006638	neutral lipid metabolic process	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0006639	acylglycerol metabolic process	4.96e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0006880	intracellular sequestering of iron ion	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0007343	egg activation	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009127	purine nucleoside monophosphate biosynthetic process	4.91e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009166	nucleotide catabolic process	4.97e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	4.91e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0010257	NADH dehydrogenase complex assembly	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0010830	regulation of myotube differentiation	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0016444	somatic cell DNA recombination	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0019230	proprioception	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0032368	regulation of lipid transport	4.94e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0032981	mitochondrial respiratory chain complex I assembly	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0034754	cellular hormone metabolic process	4.96e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0035270	endocrine system development	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0036498	IRE1-mediated unfolded protein response	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0043409	negative regulation of MAPK cascade	4.97e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0044783	G1 DNA damage checkpoint	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0044786	cell cycle DNA replication	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0046686	response to cadmium ion	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0046782	regulation of viral transcription	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0048247	lymphocyte chemotaxis	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0048857	neural nucleus development	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0051101	regulation of DNA binding	4.93e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0051443	positive regulation of ubiquitin-protein transferase activity	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0055076	transition metal ion homeostasis	4.96e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0070173	regulation of enamel mineralization	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0072665	protein localization to vacuole	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:0090735	DNA repair complex assembly	4.99e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:1904589	regulation of protein import	5.00e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:1905207	regulation of cardiocyte differentiation	4.98e-02	4.01e-01
ENSG00000287033_ENST00000667187_trans1	GO:1905953	negative regulation of lipid localization	5.00e-02	4.01e-01
ENSG00000261094_ENST00000561961_trans1	GO:0090304	nucleic acid metabolic process	1.03e-26	1.68e-22
ENSG00000261094_ENST00000561961_trans1	GO:0016070	RNA metabolic process	1.96e-23	1.59e-19
ENSG00000261094_ENST00000561961_trans1	GO:0006139	nucleobase-containing compound metabolic process	2.44e-22	9.90e-19
ENSG00000261094_ENST00000561961_trans1	GO:0034645	cellular macromolecule biosynthetic process	2.44e-22	9.90e-19
ENSG00000261094_ENST00000561961_trans1	GO:0009059	macromolecule biosynthetic process	3.82e-22	1.24e-18
ENSG00000261094_ENST00000561961_trans1	GO:0006725	cellular aromatic compound metabolic process	3.53e-21	9.54e-18
ENSG00000261094_ENST00000561961_trans1	GO:0019219	regulation of nucleobase-containing compound metabolic process	1.14e-20	2.64e-17
ENSG00000261094_ENST00000561961_trans1	GO:0046483	heterocycle metabolic process	1.63e-20	3.30e-17
ENSG00000261094_ENST00000561961_trans1	GO:1901360	organic cyclic compound metabolic process	3.00e-20	5.39e-17
ENSG00000261094_ENST00000561961_trans1	GO:0009889	regulation of biosynthetic process	8.68e-19	1.41e-15
ENSG00000261094_ENST00000561961_trans1	GO:1901576	organic substance biosynthetic process	1.95e-18	2.87e-15
ENSG00000261094_ENST00000561961_trans1	GO:0051252	regulation of RNA metabolic process	4.22e-18	5.70e-15
ENSG00000261094_ENST00000561961_trans1	GO:0009058	biosynthetic process	8.00e-18	9.97e-15
ENSG00000261094_ENST00000561961_trans1	GO:0006351	transcription, DNA-templated	1.13e-17	1.22e-14
ENSG00000261094_ENST00000561961_trans1	GO:0032774	RNA biosynthetic process	1.08e-17	1.22e-14
ENSG00000261094_ENST00000561961_trans1	GO:0010467	gene expression	1.32e-17	1.25e-14
ENSG00000261094_ENST00000561961_trans1	GO:0034641	cellular nitrogen compound metabolic process	1.31e-17	1.25e-14
ENSG00000261094_ENST00000561961_trans1	GO:2000112	regulation of cellular macromolecule biosynthetic process	2.19e-17	1.97e-14
ENSG00000261094_ENST00000561961_trans1	GO:0097659	nucleic acid-templated transcription	2.37e-17	2.03e-14
ENSG00000261094_ENST00000561961_trans1	GO:0006355	regulation of transcription, DNA-templated	4.09e-17	3.20e-14
ENSG00000261094_ENST00000561961_trans1	GO:0010556	regulation of macromolecule biosynthetic process	4.14e-17	3.20e-14
ENSG00000261094_ENST00000561961_trans1	GO:0031326	regulation of cellular biosynthetic process	5.73e-17	4.22e-14
ENSG00000261094_ENST00000561961_trans1	GO:0044249	cellular biosynthetic process	1.34e-16	9.45e-14
ENSG00000261094_ENST00000561961_trans1	GO:1903506	regulation of nucleic acid-templated transcription	1.71e-16	1.15e-13
ENSG00000261094_ENST00000561961_trans1	GO:2001141	regulation of RNA biosynthetic process	2.68e-16	1.74e-13
ENSG00000261094_ENST00000561961_trans1	GO:0010468	regulation of gene expression	2.63e-15	1.64e-12
ENSG00000261094_ENST00000561961_trans1	GO:0034654	nucleobase-containing compound biosynthetic process	4.44e-15	2.66e-12
ENSG00000261094_ENST00000561961_trans1	GO:0043170	macromolecule metabolic process	5.79e-15	3.35e-12
ENSG00000261094_ENST00000561961_trans1	GO:1901362	organic cyclic compound biosynthetic process	6.62e-15	3.70e-12
ENSG00000261094_ENST00000561961_trans1	GO:0019438	aromatic compound biosynthetic process	6.95e-15	3.76e-12
ENSG00000261094_ENST00000561961_trans1	GO:0044260	cellular macromolecule metabolic process	1.09e-14	5.72e-12
ENSG00000261094_ENST00000561961_trans1	GO:0080090	regulation of primary metabolic process	1.25e-14	6.35e-12
ENSG00000261094_ENST00000561961_trans1	GO:0018130	heterocycle biosynthetic process	2.05e-14	9.77e-12
ENSG00000261094_ENST00000561961_trans1	GO:0060255	regulation of macromolecule metabolic process	2.00e-14	9.77e-12
ENSG00000261094_ENST00000561961_trans1	GO:0019222	regulation of metabolic process	6.26e-14	2.90e-11
ENSG00000261094_ENST00000561961_trans1	GO:0051171	regulation of nitrogen compound metabolic process	8.03e-14	3.62e-11
ENSG00000261094_ENST00000561961_trans1	GO:0031323	regulation of cellular metabolic process	1.56e-13	6.82e-11
ENSG00000261094_ENST00000561961_trans1	GO:0044271	cellular nitrogen compound biosynthetic process	5.29e-13	2.25e-10
ENSG00000261094_ENST00000561961_trans1	GO:0006338	chromatin remodeling	6.94e-11	2.88e-08
ENSG00000261094_ENST00000561961_trans1	GO:0044237	cellular metabolic process	7.53e-11	3.04e-08
ENSG00000261094_ENST00000561961_trans1	GO:0044238	primary metabolic process	7.70e-11	3.04e-08
ENSG00000261094_ENST00000561961_trans1	GO:0006807	nitrogen compound metabolic process	8.98e-11	3.47e-08
ENSG00000261094_ENST00000561961_trans1	GO:0051276	chromosome organization	8.94e-10	3.37e-07
ENSG00000261094_ENST00000561961_trans1	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1.13e-09	4.16e-07
ENSG00000261094_ENST00000561961_trans1	GO:0006260	DNA replication	1.60e-09	5.76e-07
ENSG00000261094_ENST00000561961_trans1	GO:0071704	organic substance metabolic process	1.77e-09	6.23e-07
ENSG00000261094_ENST00000561961_trans1	GO:0071824	protein-DNA complex subunit organization	2.87e-09	9.91e-07
ENSG00000261094_ENST00000561961_trans1	GO:0034508	centromere complex assembly	4.27e-09	1.44e-06
ENSG00000261094_ENST00000561961_trans1	GO:0010558	negative regulation of macromolecule biosynthetic process	4.39e-09	1.45e-06
ENSG00000261094_ENST00000561961_trans1	GO:0009790	embryo development	8.89e-09	2.88e-06
ENSG00000261094_ENST00000561961_trans1	GO:0008152	metabolic process	9.28e-09	2.95e-06
ENSG00000261094_ENST00000561961_trans1	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	1.03e-08	3.20e-06
ENSG00000261094_ENST00000561961_trans1	GO:0051253	negative regulation of RNA metabolic process	1.06e-08	3.25e-06
ENSG00000261094_ENST00000561961_trans1	GO:0019827	stem cell population maintenance	1.17e-08	3.51e-06
ENSG00000261094_ENST00000561961_trans1	GO:0098727	maintenance of cell number	1.44e-08	4.23e-06
ENSG00000261094_ENST00000561961_trans1	GO:0006357	regulation of transcription by RNA polymerase II	1.56e-08	4.51e-06
ENSG00000261094_ENST00000561961_trans1	GO:0006366	transcription by RNA polymerase II	1.99e-08	5.65e-06
ENSG00000261094_ENST00000561961_trans1	GO:0031327	negative regulation of cellular biosynthetic process	2.03e-08	5.68e-06
ENSG00000261094_ENST00000561961_trans1	GO:0006259	DNA metabolic process	3.07e-08	8.44e-06
ENSG00000261094_ENST00000561961_trans1	GO:0031055	chromatin remodeling at centromere	3.24e-08	8.75e-06
ENSG00000261094_ENST00000561961_trans1	GO:0035019	somatic stem cell population maintenance	3.65e-08	9.54e-06
ENSG00000261094_ENST00000561961_trans1	GO:1903507	negative regulation of nucleic acid-templated transcription	3.64e-08	9.54e-06
ENSG00000261094_ENST00000561961_trans1	GO:1902679	negative regulation of RNA biosynthetic process	3.79e-08	9.75e-06
ENSG00000261094_ENST00000561961_trans1	GO:0009890	negative regulation of biosynthetic process	4.01e-08	1.02e-05
ENSG00000261094_ENST00000561961_trans1	GO:0006325	chromatin organization	6.98e-08	1.73e-05
ENSG00000261094_ENST00000561961_trans1	GO:0010629	negative regulation of gene expression	7.06e-08	1.73e-05
ENSG00000261094_ENST00000561961_trans1	GO:0006333	chromatin assembly or disassembly	8.04e-08	1.94e-05
ENSG00000261094_ENST00000561961_trans1	GO:0051052	regulation of DNA metabolic process	1.08e-07	2.58e-05
ENSG00000261094_ENST00000561961_trans1	GO:0010605	negative regulation of macromolecule metabolic process	1.29e-07	3.02e-05
ENSG00000261094_ENST00000561961_trans1	GO:0065004	protein-DNA complex assembly	1.43e-07	3.31e-05
ENSG00000261094_ENST00000561961_trans1	GO:0043044	ATP-dependent chromatin remodeling	2.75e-07	6.27e-05
ENSG00000261094_ENST00000561961_trans1	GO:0045892	negative regulation of transcription, DNA-templated	2.89e-07	6.51e-05
ENSG00000261094_ENST00000561961_trans1	GO:0010557	positive regulation of macromolecule biosynthetic process	3.37e-07	7.48e-05
ENSG00000261094_ENST00000561961_trans1	GO:0048598	embryonic morphogenesis	6.00e-07	1.31e-04
ENSG00000261094_ENST00000561961_trans1	GO:0051254	positive regulation of RNA metabolic process	6.46e-07	1.40e-04
ENSG00000261094_ENST00000561961_trans1	GO:0006396	RNA processing	6.76e-07	1.44e-04
ENSG00000261094_ENST00000561961_trans1	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	7.72e-07	1.62e-04
ENSG00000261094_ENST00000561961_trans1	GO:0034080	CENP-A containing nucleosome assembly	8.66e-07	1.78e-04
ENSG00000261094_ENST00000561961_trans1	GO:0061641	CENP-A containing chromatin organization	8.66e-07	1.78e-04
ENSG00000261094_ENST00000561961_trans1	GO:0034724	DNA replication-independent nucleosome organization	1.01e-06	2.04e-04
ENSG00000261094_ENST00000561961_trans1	GO:0022402	cell cycle process	1.09e-06	2.18e-04
ENSG00000261094_ENST00000561961_trans1	GO:0006955	immune response	1.21e-06	2.40e-04
ENSG00000261094_ENST00000561961_trans1	GO:0031497	chromatin assembly	1.54e-06	3.01e-04
ENSG00000261094_ENST00000561961_trans1	GO:0007059	chromosome segregation	1.57e-06	3.03e-04
ENSG00000261094_ENST00000561961_trans1	GO:0009892	negative regulation of metabolic process	2.11e-06	3.95e-04
ENSG00000261094_ENST00000561961_trans1	GO:0016192	vesicle-mediated transport	2.10e-06	3.95e-04
ENSG00000261094_ENST00000561961_trans1	GO:0051172	negative regulation of nitrogen compound metabolic process	2.12e-06	3.95e-04
ENSG00000261094_ENST00000561961_trans1	GO:0034728	nucleosome organization	2.65e-06	4.89e-04
ENSG00000261094_ENST00000561961_trans1	GO:0071103	DNA conformation change	3.27e-06	5.96e-04
ENSG00000261094_ENST00000561961_trans1	GO:0031328	positive regulation of cellular biosynthetic process	3.48e-06	6.28e-04
ENSG00000261094_ENST00000561961_trans1	GO:0051301	cell division	3.87e-06	6.89e-04
ENSG00000261094_ENST00000561961_trans1	GO:1902680	positive regulation of RNA biosynthetic process	4.33e-06	7.54e-04
ENSG00000261094_ENST00000561961_trans1	GO:1903508	positive regulation of nucleic acid-templated transcription	4.28e-06	7.54e-04
ENSG00000261094_ENST00000561961_trans1	GO:0045893	positive regulation of transcription, DNA-templated	4.49e-06	7.73e-04
ENSG00000261094_ENST00000561961_trans1	GO:0006336	DNA replication-independent nucleosome assembly	5.04e-06	8.60e-04
ENSG00000261094_ENST00000561961_trans1	GO:0009891	positive regulation of biosynthetic process	5.36e-06	9.05e-04
ENSG00000261094_ENST00000561961_trans1	GO:0015672	monovalent inorganic cation transport	5.71e-06	9.54e-04
ENSG00000261094_ENST00000561961_trans1	GO:0031324	negative regulation of cellular metabolic process	6.96e-06	1.15e-03
ENSG00000261094_ENST00000561961_trans1	GO:0051173	positive regulation of nitrogen compound metabolic process	7.06e-06	1.16e-03
ENSG00000261094_ENST00000561961_trans1	GO:0009987	cellular process	7.37e-06	1.19e-03
ENSG00000261094_ENST00000561961_trans1	GO:0016071	mRNA metabolic process	7.88e-06	1.26e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006954	inflammatory response	8.24e-06	1.31e-03
ENSG00000261094_ENST00000561961_trans1	GO:0010604	positive regulation of macromolecule metabolic process	8.41e-06	1.32e-03
ENSG00000261094_ENST00000561961_trans1	GO:0060968	regulation of gene silencing	8.58e-06	1.34e-03
ENSG00000261094_ENST00000561961_trans1	GO:0010628	positive regulation of gene expression	9.22e-06	1.42e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006261	DNA-dependent DNA replication	1.01e-05	1.54e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006952	defense response	1.57e-05	2.38e-03
ENSG00000261094_ENST00000561961_trans1	GO:0007049	cell cycle	1.61e-05	2.41e-03
ENSG00000261094_ENST00000561961_trans1	GO:0043486	histone exchange	1.63e-05	2.42e-03
ENSG00000261094_ENST00000561961_trans1	GO:0000122	negative regulation of transcription by RNA polymerase II	2.02e-05	2.97e-03
ENSG00000261094_ENST00000561961_trans1	GO:0050727	regulation of inflammatory response	2.61e-05	3.81e-03
ENSG00000261094_ENST00000561961_trans1	GO:0009893	positive regulation of metabolic process	3.15e-05	4.56e-03
ENSG00000261094_ENST00000561961_trans1	GO:0051053	negative regulation of DNA metabolic process	3.19e-05	4.58e-03
ENSG00000261094_ENST00000561961_trans1	GO:0016072	rRNA metabolic process	3.50e-05	4.98e-03
ENSG00000261094_ENST00000561961_trans1	GO:0050789	regulation of biological process	3.87e-05	5.45e-03
ENSG00000261094_ENST00000561961_trans1	GO:0007369	gastrulation	4.24e-05	5.92e-03
ENSG00000261094_ENST00000561961_trans1	GO:0022613	ribonucleoprotein complex biogenesis	4.33e-05	6.00e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006323	DNA packaging	4.47e-05	6.14e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006275	regulation of DNA replication	4.96e-05	6.76e-03
ENSG00000261094_ENST00000561961_trans1	GO:0000375	RNA splicing, via transesterification reactions	5.07e-05	6.84e-03
ENSG00000261094_ENST00000561961_trans1	GO:0031325	positive regulation of cellular metabolic process	5.19e-05	6.95e-03
ENSG00000261094_ENST00000561961_trans1	GO:0006397	mRNA processing	6.95e-05	9.23e-03
ENSG00000261094_ENST00000561961_trans1	GO:0040029	regulation of gene expression, epigenetic	7.14e-05	9.41e-03
ENSG00000261094_ENST00000561961_trans1	GO:0009792	embryo development ending in birth or egg hatching	7.89e-05	1.03e-02
ENSG00000261094_ENST00000561961_trans1	GO:0043009	chordate embryonic development	9.88e-05	1.28e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006337	nucleosome disassembly	1.08e-04	1.37e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006488	dolichol-linked oligosaccharide biosynthetic process	1.08e-04	1.37e-02
ENSG00000261094_ENST00000561961_trans1	GO:0033044	regulation of chromosome organization	1.09e-04	1.38e-02
ENSG00000261094_ENST00000561961_trans1	GO:0044772	mitotic cell cycle phase transition	1.21e-04	1.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:0044770	cell cycle phase transition	1.31e-04	1.63e-02
ENSG00000261094_ENST00000561961_trans1	GO:0050794	regulation of cellular process	1.34e-04	1.66e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	1.36e-04	1.67e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006334	nucleosome assembly	1.43e-04	1.74e-02
ENSG00000261094_ENST00000561961_trans1	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	1.53e-04	1.84e-02
ENSG00000261094_ENST00000561961_trans1	GO:0000398	mRNA splicing, via spliceosome	1.53e-04	1.84e-02
ENSG00000261094_ENST00000561961_trans1	GO:0008380	RNA splicing	1.62e-04	1.94e-02
ENSG00000261094_ENST00000561961_trans1	GO:0060964	regulation of gene silencing by miRNA	1.65e-04	1.96e-02
ENSG00000261094_ENST00000561961_trans1	GO:0031498	chromatin disassembly	1.70e-04	1.97e-02
ENSG00000261094_ENST00000561961_trans1	GO:0032986	protein-DNA complex disassembly	1.70e-04	1.97e-02
ENSG00000261094_ENST00000561961_trans1	GO:2000380	regulation of mesoderm development	1.70e-04	1.97e-02
ENSG00000261094_ENST00000561961_trans1	GO:0009593	detection of chemical stimulus	2.00e-04	2.30e-02
ENSG00000261094_ENST00000561961_trans1	GO:0060147	regulation of posttranscriptional gene silencing	2.10e-04	2.38e-02
ENSG00000261094_ENST00000561961_trans1	GO:0060966	regulation of gene silencing by RNA	2.10e-04	2.38e-02
ENSG00000261094_ENST00000561961_trans1	GO:0071840	cellular component organization or biogenesis	2.16e-04	2.43e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006310	DNA recombination	2.41e-04	2.70e-02
ENSG00000261094_ENST00000561961_trans1	GO:0000278	mitotic cell cycle	2.47e-04	2.75e-02
ENSG00000261094_ENST00000561961_trans1	GO:1903047	mitotic cell cycle process	2.71e-04	2.99e-02
ENSG00000261094_ENST00000561961_trans1	GO:0065007	biological regulation	3.14e-04	3.44e-02
ENSG00000261094_ENST00000561961_trans1	GO:0034660	ncRNA metabolic process	3.41e-04	3.71e-02
ENSG00000261094_ENST00000561961_trans1	GO:0007498	mesoderm development	3.44e-04	3.71e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002376	immune system process	3.46e-04	3.72e-02
ENSG00000261094_ENST00000561961_trans1	GO:0045814	negative regulation of gene expression, epigenetic	3.66e-04	3.90e-02
ENSG00000261094_ENST00000561961_trans1	GO:0051983	regulation of chromosome segregation	4.19e-04	4.43e-02
ENSG00000261094_ENST00000561961_trans1	GO:0050911	detection of chemical stimulus involved in sensory perception of smell	4.32e-04	4.54e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002274	myeloid leukocyte activation	4.50e-04	4.71e-02
ENSG00000261094_ENST00000561961_trans1	GO:0036230	granulocyte activation	4.77e-04	4.96e-02
ENSG00000261094_ENST00000561961_trans1	GO:0001841	neural tube formation	4.88e-04	5.03e-02
ENSG00000261094_ENST00000561961_trans1	GO:0051304	chromosome separation	5.20e-04	5.34e-02
ENSG00000261094_ENST00000561961_trans1	GO:0051382	kinetochore assembly	5.42e-04	5.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:0050907	detection of chemical stimulus involved in sensory perception	5.58e-04	5.65e-02
ENSG00000261094_ENST00000561961_trans1	GO:0070848	response to growth factor	5.69e-04	5.72e-02
ENSG00000261094_ENST00000561961_trans1	GO:0009617	response to bacterium	6.27e-04	6.27e-02
ENSG00000261094_ENST00000561961_trans1	GO:0007492	endoderm development	6.33e-04	6.30e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006486	protein glycosylation	6.59e-04	6.47e-02
ENSG00000261094_ENST00000561961_trans1	GO:0043413	macromolecule glycosylation	6.59e-04	6.47e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002446	neutrophil mediated immunity	6.80e-04	6.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:0007606	sensory perception of chemical stimulus	6.72e-04	6.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:0042119	neutrophil activation	6.80e-04	6.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:1905818	regulation of chromosome separation	6.78e-04	6.52e-02
ENSG00000261094_ENST00000561961_trans1	GO:0006810	transport	7.15e-04	6.78e-02
ENSG00000261094_ENST00000561961_trans1	GO:0051236	establishment of RNA localization	7.16e-04	6.78e-02
ENSG00000261094_ENST00000561961_trans1	GO:0060485	mesenchyme development	7.24e-04	6.82e-02
ENSG00000261094_ENST00000561961_trans1	GO:0008150	biological_process	7.37e-04	6.91e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002275	myeloid cell activation involved in immune response	7.45e-04	6.94e-02
ENSG00000261094_ENST00000561961_trans1	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	8.29e-04	7.66e-02
ENSG00000261094_ENST00000561961_trans1	GO:0048519	negative regulation of biological process	8.32e-04	7.66e-02
ENSG00000261094_ENST00000561961_trans1	GO:0010586	miRNA metabolic process	8.79e-04	8.05e-02
ENSG00000261094_ENST00000561961_trans1	GO:0043312	neutrophil degranulation	9.35e-04	8.51e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002283	neutrophil activation involved in immune response	9.55e-04	8.64e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002684	positive regulation of immune system process	9.65e-04	8.64e-02
ENSG00000261094_ENST00000561961_trans1	GO:0071363	cellular response to growth factor stimulus	9.62e-04	8.64e-02
ENSG00000261094_ENST00000561961_trans1	GO:0072175	epithelial tube formation	9.79e-04	8.72e-02
ENSG00000261094_ENST00000561961_trans1	GO:0048523	negative regulation of cellular process	1.00e-03	8.87e-02
ENSG00000261094_ENST00000561961_trans1	GO:0070085	glycosylation	1.02e-03	8.98e-02
ENSG00000261094_ENST00000561961_trans1	GO:0098813	nuclear chromosome segregation	1.02e-03	8.98e-02
ENSG00000261094_ENST00000561961_trans1	GO:0043299	leukocyte degranulation	1.04e-03	9.02e-02
ENSG00000261094_ENST00000561961_trans1	GO:0031507	heterochromatin assembly	1.05e-03	9.11e-02
ENSG00000261094_ENST00000561961_trans1	GO:0051234	establishment of localization	1.08e-03	9.31e-02
ENSG00000261094_ENST00000561961_trans1	GO:0009952	anterior/posterior pattern specification	1.10e-03	9.41e-02
ENSG00000261094_ENST00000561961_trans1	GO:0035196	production of miRNAs involved in gene silencing by miRNA	1.10e-03	9.41e-02
ENSG00000261094_ENST00000561961_trans1	GO:0000018	regulation of DNA recombination	1.12e-03	9.48e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002253	activation of immune response	1.14e-03	9.56e-02
ENSG00000261094_ENST00000561961_trans1	GO:0007608	sensory perception of smell	1.14e-03	9.56e-02
ENSG00000261094_ENST00000561961_trans1	GO:0030071	regulation of mitotic metaphase/anaphase transition	1.14e-03	9.56e-02
ENSG00000261094_ENST00000561961_trans1	GO:0010165	response to X-ray	1.18e-03	9.82e-02
ENSG00000261094_ENST00000561961_trans1	GO:0002682	regulation of immune system process	1.20e-03	9.86e-02
ENSG00000261094_ENST00000561961_trans1	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1.20e-03	9.86e-02
ENSG00000261094_ENST00000561961_trans1	GO:0048646	anatomical structure formation involved in morphogenesis	1.20e-03	9.86e-02
